code,d0,d_end,ep_len,d0_dominant,wall_price,wall_qty,wall_max_price,close_end,low_end,dist_pct,same_day_break,avail_days,cls,cls_low,break_day,touch_day,reclaim_day,days_to_c,reclaim_day_low,break_before_c_low,break_depth,name,market,leader_bucket,ix_trend,hi52_pos,ma_pos,d_candle,ratio,rs_pct,c_date,fwd1,fwd3,fwd5,fwd10,fwd20,mfe10,mae10,hold_wall,hold_break_low,hold_close_end
024840,20260806,20260807,2,false,5000.0,50020,5000,4810.0,4700.0,-0.038000000000000034,true,10,깸→되돌림(트릭),되돌림만,20260810,20260810,20260810,1,20260810,false,-0.019000000000000017,KBI메탈,KOSDAQ,주도주(RS상위20%),지수>MA20,52주 고가 20%+ 아래,MA20·60 위,당일 양봉,2.0058720345690633,0.9864864864864865,20260810,-0.005660377358490565,0.06981132075471708,0.02452830188679256,0.0,,0.21226415094339623,-0.07169811320754715,false,true,true
025980,20260619,20260622,2,true,4670.0,32155,4670,4670.0,4600.0,0.0,true,10,깸만,깸만,20260623,20260623,,,,false,,아난티,KOSDAQ,비주도주,지수<MA20,52주 고가 20%+ 아래,MA20 아래,당일 음봉,2.1079017224033647,0.03690036900369004,,,,,,,,,,,
025980,20260818,20260818,1,false,4400.0,52811,4965,4500.0,4380.0,0.022727272727272707,true,10,되돌림만,되돌림만,,,20260819,1,20260819,false,,아난티,KOSDAQ,비주도주,지수>MA20,52주 고가 20%+ 아래,MA20·60 위,당일 음봉,4.51358152976896,0.0707070707070707,20260819,-0.024299065420560706,-0.04672897196261683,-0.020560747663551426,-0.00747663551401867,,0.13084112149532712,-0.07476635514018692,true,,true
028050,20260323,20260327,5,true,31000.0,29501,31000,33100.0,31050.0,0.06774193548387086,false,10,되돌림만,되돌림만,,,20260330,1,20260330,false,,삼성E&A,KOSPI,비주도주,지수<MA20,52주 고가 5–20% 아래,MA20·60 위,당일 음봉,2.0160941539073374,0.4580265095729013,20260330,0.0736842105263158,0.05563909774436082,0.37293233082706756,0.49022556390977434,0.6330827067669174,0.6390977443609023,-0.009022556390977488,true,,false
028050,20260408,20260408,1,false,50000.0,58018,50000,50500.0,49300.0,0.010000000000000009,true,10,깸→되돌림(트릭),되돌림만,20260409,20260409,20260409,1,20260409,false,-0.010000000000000009,삼성E&A,KOSPI,비주도주,지수>MA20,52주 고가 5–20% 아래,MA20·60 위,당일 음봉,1.6009361262880635,0.7335526315789473,20260409,-0.0019493177387914784,0.00974658869395717,-0.01754385964912286,-0.01949317738791423,0.14230019493177393,0.04678362573099415,-0.05750487329434695,false,false,false
028050,20260617,20260618,2,true,49500.0,35757,49500,49700.0,49550.0,0.004040404040404066,false,10,깸→되돌림(트릭),깸→되돌림(트릭),20260619,20260619,20260622,2,20260622,true,-0.04040404040404044,삼성E&A,KOSPI,비주도주,지수>MA20,52주 고가 20%+ 아래,MA20·60 위,당일 음봉,1.984676186570225,0.7787769784172662,20260622,-0.10120240480961928,-0.13426853707414832,-0.04509018036072143,-0.03206412825651306,-0.17234468937875747,0.07214428857715438,-0.20741482965931868,false,false,false
028050,20260821,20260824,2,true,44300.0,12550,44300,44800.0,44150.0,0.011286681715575675,true,7,깸→되돌림(트릭),깸→되돌림(트릭),20260825,20260825,20260825,1,20260825,true,-0.019187358916478603,삼성E&A,KOSPI,비주도주,지수>MA20,52주 고가 20%+ 아래,MA20 아래,당일 음봉,2.1189820514481954,0.7702020202020202,20260825,0.052344601962922566,0.06324972737186485,-0.0010905125408942062,,,,,,,
028260,20260626,20260703,6,true,429000.0,8703,429000,433500.0,391500.0,0.010489510489510412,true,10,되돌림만,되돌림만,20260707,20260707,20260706,1,20260706,false,,삼성물산,KOSPI,주도주(RS상위20%),지수<MA20,52주 고가 5–20% 아래,MA20·60 위,당일 음봉,1.5398805225497276,0.8603238866396761,20260706,-0.05561735261401557,-0.15795328142380427,-0.1968854282536151,-0.23581757508342605,-0.28253615127919907,0.0022246941045607205,-0.31590656284760843,false,,false
028260,20260826,20260826,1,true,380500.0,10453,389000,387500.0,367000.0,0.018396846254927768,true,5,깸→되돌림(트릭),깸→되돌림(트릭),20260827,20260827,20260901,4,20260901,true,-0.06307490144546646,삼성물산,KOSPI,비주도주,지수>MA20,52주 고가 20%+ 아래,MA20 위·MA60 아래,당일 양봉,1.633360112472384,0.7407407407407407,20260901,-0.04481434058898848,,,,,,,,,
028670,20260618,20260625,6,true,4800.0,25450,4800,4705.0,4650.0,-0.019791666666666652,true,10,깸→되돌림(트릭),깸→되돌림(트릭),20260626,20260626,20260629,2,20260629,true,-0.08333333333333337,팬오션,KOSPI,비주도주,지수>MA20,52주 고가 20%+ 아래,MA20 아래,당일 음봉,2.1423125880647205,0.484573502722323,20260629,-0.01865284974093262,0.030051813471502653,0.023834196891191706,0.08601036269430051,0.04870466321243527,0.14818652849740932,-0.03626943005181349,false,true,false
028670,20260826,20260827,2,true,5700.0,57086,5700,5620.0,5560.0,-0.01403508771929829,true,4,깸→되돌림(트릭),되돌림만,20260828,20260828,20260828,1,20260828,false,-0.0035087719298245723,팬오션,KOSPI,비주도주,지수>MA20,52주 고가 5–20% 아래,MA20 아래,당일 음봉,1.505729180756136,0.5061728395061729,20260828,-0.020725388601036232,-0.04835924006908465,,,,,,,,
030530,20260828,20260902,4,false,17730.0,6449,17730,17440.0,16810.0,-0.016356457980823413,true,0,둘 다 없음,둘 다 없음,,,,,,false,,원익홀딩스,KOSDAQ,비주도주,지수>MA20,52주 고가 20%+ 아래,MA20 아래,당일 음봉,1.8657474416596835,0.12561576354679804,,,,,,,,,,,
032580,20260701,20260701,1,true,5730.0,55505,5770,5700.0,4995.0,-0.005235602094240788,true,10,깸만,깸만,20260702,20260702,,,,false,,피델릭스,KOSDAQ,주도주(RS상위20%),지수<MA20,52주 고가 20%+ 아래,MA20·60 위,당일 양봉,1.8343170261019002,0.9829059829059829,,,,,,,,,,,
032820,20260716,20260721,3,true,9060.0,18225,9130,9490.0,8770.0,0.04746136865342154,true,10,되돌림만,되돌림만,20260728,20260728,20260722,1,20260722,false,,우리기술,KOSDAQ,주도주(RS상위20%),지수<MA20,52주 고가 20%+ 아래,MA20 아래,당일 음봉,1.5929846953311073,0.8177570093457944,20260722,0.09018036072144286,0.01503006012024044,-0.19038076152304606,0.1753507014028055,0.22144288577154314,0.1943887775551103,-0.2535070140280561,false,,false
032820,20260827,20260827,1,true,12000.0,154668,12000,12240.0,11900.0,0.020000000000000018,true,4,되돌림만,되돌림만,20260831,20260831,20260828,1,20260828,false,,우리기술,KOSDAQ,비주도주,지수>MA20,52주 고가 20%+ 아래,MA20·60 위,당일 양봉,2.347493565387915,0.41336633663366334,20260828,-0.07274180655475615,-0.15107913669064743,,,,,,,,
032830,20260409,20260413,3,true,235000.0,12398,235000,235000.0,231000.0,0.0,true,10,되돌림만,되돌림만,,,20260414,1,20260414,false,,삼성생명,KOSPI,비주도주,지수>MA20,52주 고가 5–20% 아래,MA20·60 위,당일 음봉,1.6963810751994841,0.45901639344262296,20260414,0.04878048780487809,0.030487804878048808,0.04065040650406515,0.024390243902439046,0.3414634146341464,0.06707317073170738,-0.018292682926829285,true,,true
033640,20260820,20260821,2,true,18520.0,26947,18520,18220.0,18200.0,-0.016198704103671746,true,8,깸→되돌림(트릭),되돌림만,20260824,20260824,20260824,1,20260824,false,-0.01565874730021599,네패스,KOSDAQ,유니버스 밖,지수>MA20,52주 고가 20%+ 아래,MA20 위·MA60 아래,당일 양봉,1.5075088339222615,,20260824,0.09806990088680223,0.25717266562336993,0.18414188836724055,,,,,,,
034020,20251208,20251210,3,true,76500.0,80048,76500,76800.0,76400.0,0.0039215686274509665,true,10,되돌림만,되돌림만,20251215,20251215,20251211,1,20251211,false,,두산에너빌리티,KOSPI,비주도주,지수>MA20,52주 고가 20%+ 아래,MA20 아래,당일 음봉,3.5994957792552316,0.543859649122807,20251211,0.031047865459249646,0.0,-0.036222509702457995,-0.047865459249676556,0.12548512289780067,0.040103492884864256,-0.060802069857697316,false,,false
034020,20260602,20260608,4,true,85000.0,84286,85000,85800.0,85500.0,0.009411764705882453,false,10,되돌림만,되돌림만,,,20260609,1,20260609,false,,두산에너빌리티,KOSPI,비주도주,지수>MA20,52주 고가 20%+ 아래,MA20 아래,당일 음봉,2.1383399710814035,0.5592011412268189,20260609,-0.013001083423618609,0.008667388949079147,0.11917659804983738,-0.03358613217768147,-0.11592632719393281,0.18418201516793076,-0.07583965330444209,true,,false
034220,20260213,20260213,1,true,11500.0,92517,11500,11600.0,11510.0,0.008695652173912993,false,10,되돌림만,되돌림만,20260304,20260304,20260219,1,20260219,false,,LG디스플레이,KOSPI,비주도주,지수>MA20,52주 고가 20%+ 아래,MA20 아래,당일 음봉,2.113229640459173,0.13342696629213482,20260219,0.08387622149837126,0.14495114006514664,0.2907166123778502,-0.026058631921824116,-0.02035830618892509,0.30700325732899025,-0.11644951140065152,false,,false
034220,20260423,20260430,6,true,12100.0,82081,12100,12260.0,12130.0,0.013223140495867813,false,10,되돌림만,되돌림만,,,20260504,1,20260504,false,,LG디스플레이,KOSPI,비주도주,지수>MA20,52주 고가 5–20% 아래,MA20·60 위,당일 음봉,1.9792685229871791,0.08419497784342689,20260504,0.036555645816409355,0.0016246953696181787,0.036555645816409355,0.03249390739236402,0.3095044679122665,0.36474411047928523,-0.01543460601137292,true,,false
034220,20260602,20260610,6,false,13000.0,128870,13000,12910.0,12610.0,-0.006923076923076921,true,10,깸→되돌림(트릭),깸→되돌림(트릭),20260611,20260611,20260612,2,20260612,true,-0.06769230769230772,LG디스플레이,KOSPI,비주도주,지수>MA20,52주 고가 5–20% 아래,MA20·60 위,당일 양봉,1.6949229116283662,0.5620542082738944,20260612,0.016546762589928043,-0.009352517985611541,-0.023741007194244657,-0.1820143884892086,-0.20791366906474817,0.08273381294964022,-0.21294964028776975,false,false,false
034220,20260813,20260813,1,true,9900.0,77524,9900,9940.0,9620.0,0.004040404040404066,true,10,깸→되돌림(트릭),되돌림만,20260814,20260814,20260814,1,20260814,false,-0.002020202020202033,LG디스플레이,KOSPI,비주도주,지수>MA20,52주 고가 20%+ 아래,MA20 위·MA60 아래,당일 음봉,1.9268503464135578,0.3974025974025974,20260814,-0.04771178188899705,-0.060370009737098385,-0.07010710808179166,-0.08081791626095425,,0.0058422590068158975,-0.09931840311587148,false,false,false
034730,20251016,20251016,1,true,215000.0,13092,215000,218500.0,213500.0,0.016279069767441756,true,10,되돌림만,되돌림만,,,20251017,1,20251017,false,,SK,KOSPI,비주도주,지수>MA20,52주 고가 5–20% 아래,MA20 아래,당일 음봉,2.3028471771576897,0.7289156626506024,20251017,0.018140589569161092,0.06575963718820854,0.07709750566893425,0.12698412698412698,0.17006802721088432,0.16099773242630389,-0.020408163265306145,true,,false
034730,20251113,20251114,2,true,260000.0,5182,260000,258000.0,256500.0,-0.007692307692307665,true,10,되돌림만,되돌림만,20251119,20251119,20251117,1,20251117,false,,SK,KOSPI,주도주(RS상위20%),지수>MA20,52주 고가 5–20% 아래,MA20·60 위,당일 음봉,2.1071132596685085,0.8062622309197651,20251117,-0.016791044776119368,-0.016791044776119368,-0.06902985074626866,-0.05597014925373134,-0.03358208955223885,0.033582089552238736,-0.08582089552238803,false,,false
034730,20251226,20251226,1,true,244000.0,6247,244000,245000.0,243500.0,0.004098360655737654,true,10,깸→되돌림(트릭),깸→되돌림(트릭),20251229,20251229,20251229,1,20251229,true,-0.004098360655737654,SK,KOSPI,비주도주,지수>MA20,52주 고가 5–20% 아래,MA20 아래,당일 음봉,1.6129511192325263,0.3802521008403361,20251229,0.01183431952662728,0.06508875739644981,0.11242603550295849,0.16568047337278102,0.20512820512820507,0.17357001972386588,-0.011834319526627168,true,true,true
034730,20260311,20260316,4,true,328500.0,4517,328500,330500.0,327000.0,0.0060882800608828,true,10,되돌림만,되돌림만,20260323,20260323,20260317,1,20260317,false,,SK,KOSPI,비주도주,지수<MA20,52주 고가 5–20% 아래,MA20 아래,당일 음봉,1.5477760628595483,0.6508620689655172,20260317,0.03676470588235303,0.05882352941176472,0.010294117647058787,-0.11470588235294121,0.06323529411764706,0.07352941176470584,-0.12352941176470589,false,,false
034730,20260423,20260423,1,false,385000.0,6328,385000,396500.0,385500.0,0.029870129870129825,false,10,되돌림만,되돌림만,,,20260424,1,20260424,false,,SK,KOSPI,비주도주,지수>MA20,52주 고가 5–20% 아래,MA20·60 위,당일 양봉,1.710016694490818,0.6277695716395865,20260424,0.03387703889585958,0.06649937264742789,0.193224592220828,0.35759096612296104,0.7063989962358845,0.5056461731493098,0.0,true,,true
034730,20260618,20260618,1,true,663000.0,2256,663000,687000.0,662000.0,0.03619909502262453,true,10,되돌림만,되돌림만,,,20260619,1,20260619,false,,SK,KOSPI,주도주(RS상위20%),지수>MA20,52주 고가 5% 이내,MA20·60 위,당일 음봉,1.5299691040164778,0.8911070780399274,20260619,0.008287292817679592,-0.016574585635359074,0.12569060773480656,-0.046961325966850875,-0.20027624309392267,0.2196132596685083,-0.12845303867403313,false,,false
035720,20260821,20260821,1,true,33600.0,155184,33600,35800.0,33600.0,0.06547619047619047,false,8,되돌림만,되돌림만,,,20260825,2,20260825,false,,카카오,KOSPI,비주도주,지수>MA20,52주 고가 20%+ 아래,MA20 아래,당일 음봉,2.362847692891612,0.19444444444444445,20260825,0.00832177531206657,0.02219140083217752,0.012482662968099856,,,,,,,
035900,20260813,20260818,3,true,39300.0,14083,39300,39350.0,38950.0,0.0012722646310432406,true,10,깸→되돌림(트릭),깸→되돌림(트릭),20260819,20260819,20260819,1,20260819,true,-0.029262086513994867,JYP Ent.,KOSDAQ,비주도주,지수>MA20,52주 고가 20%+ 아래,MA20 아래,당일 음봉,5.110051017027761,0.07532467532467532,20260819,0.003754693366708306,-0.01251564455569465,0.0025031289111390187,-0.03254067584480602,,0.027534418022528095,-0.04755944931163958,false,false,false
036540,20260811,20260812,2,false,5800.0,36701,5800,6150.0,5810.0,0.06034482758620685,false,10,되돌림만,되돌림만,20260819,20260819,20260813,1,20260813,false,,SFA반도체,KOSDAQ,비주도주,지수>MA20,52주 고가 20%+ 아래,MA20 위·MA60 아래,당일 양봉,1.6751931280141896,0.42480211081794195,20260813,-0.0304975922953451,-0.0818619582664526,-0.1075441412520064,-0.0995184590690209,,0.0401284109149278,-0.1765650080256822,false,,false
036570,20260415,20260415,1,true,246500.0,11628,246500,247500.0,244000.0,0.0040567951318457585,true,10,되돌림만,되돌림만,,,20260416,1,20260416,false,,NC,KOSPI,비주도주,지수>MA20,52주 고가 5% 이내,MA20·60 위,당일 음봉,1.5455469014561463,0.2909967845659164,20260416,-0.015009380863039379,-0.024390243902439046,0.016885553470919357,0.015009380863039379,-0.030018761726078758,0.09943714821763594,-0.03564727954971858,true,,true
036830,20260121,20260121,1,true,36500.0,4495,36500,38500.0,36800.0,0.0547945205479452,false,10,되돌림만,되돌림만,,,20260122,1,20260122,false,,솔브레인홀딩스,KOSDAQ,유니버스 밖,지수>MA20,52주 고가 20%+ 아래,MA20 위·MA60 아래,당일 양봉,1.5553306342780027,,20260122,0.023869346733668362,0.10552763819095468,0.40452261306532655,0.2839195979899498,0.329145728643216,0.5075376884422111,-0.011306532663316604,true,,true
036830,20260219,20260219,1,true,56000.0,30075,56000,55200.0,50800.0,-0.014285714285714235,true,10,깸→되돌림(트릭),되돌림만,20260220,20260220,20260227,6,20260227,false,-0.0892857142857143,솔브레인홀딩스,KOSDAQ,비주도주,지수>MA20,52주 고가 5–20% 아래,MA20·60 위,당일 양봉,2.0078714545927663,0.30097087378640774,20260227,-0.06642728904847395,-0.07719928186714542,-0.10412926391382404,-0.021543985637342944,-0.151705565529623,0.20107719928186718,-0.21274685816876127,false,false,false
036830,20260420,20260422,3,true,64400.0,5004,64400,64600.0,63600.0,0.0031055900621117516,true,10,깸→되돌림(트릭),깸→되돌림(트릭),20260423,20260423,20260427,3,20260427,true,-0.0636645962732919,솔브레인홀딩스,KOSDAQ,유니버스 밖,지수>MA20,52주 고가 5–20% 아래,MA20·60 위,당일 양봉,2.1218434343434343,,20260427,0.08309859154929566,0.028169014084507005,0.0028169014084507005,-0.14084507042253525,-0.28873239436619713,0.13802816901408455,-0.1901408450704225,false,false,false
036930,20260219,20260225,5,true,51000.0,26974,51000,52500.0,51000.0,0.02941176470588225,false,10,되돌림만,되돌림만,,,20260226,1,20260226,false,,주성엔지니어링,KOSDAQ,비주도주,지수>MA20,52주 고가 5% 이내,MA20·60 위,당일 양봉,1.5430604178430265,0.7475728155339806,20260226,0.0,-0.04099821746880572,0.196078431372549,0.17825311942959,0.24777183600713015,0.32442067736185387,-0.04634581105169344,true,,true
036930,20260528,20260529,2,true,208000.0,20875,208000,200000.0,200000.0,-0.038461538461538436,true,10,깸→되돌림(트릭),깸→되돌림(트릭),20260601,20260601,20260604,3,20260604,true,-0.15865384615384615,주성엔지니어링,KOSDAQ,주도주(RS상위20%),지수<MA20,52주 고가 5–20% 아래,MA20·60 위,당일 음봉,1.556631017107805,0.9958275382475661,20260604,-0.16167664670658688,-0.23473053892215567,-0.019960079840319334,-0.15169660678642716,-0.09181636726546905,0.12974051896207595,-0.2810379241516966,false,true,false
039030,20260430,20260507,4,true,456000.0,701,456000,463500.0,455000.0,0.016447368421052655,true,10,되돌림만,되돌림만,20260511,20260511,20260508,1,20260508,false,,이오테크닉스,KOSDAQ,비주도주,지수>MA20,52주 고가 5–20% 아래,MA20·60 위,당일 음봉,1.9515669515669516,0.5918653576437588,20260508,0.047021943573667624,0.002089864158829613,-0.0762800417972832,0.19749216300940442,-0.09613375130616508,0.23301985370950895,-0.10658307210031348,false,,false
039030,20260716,20260721,3,true,296000.0,12782,296000,317500.0,296500.0,0.07263513513513509,false,10,되돌림만,되돌림만,20260724,20260724,20260723,2,20260723,false,,이오테크닉스,KOSDAQ,비주도주,지수<MA20,52주 고가 20%+ 아래,MA20 아래,당일 음봉,1.996506986027944,0.6285046728971962,20260723,-0.091324200913242,-0.17808219178082196,-0.26940639269406397,0.0243531202435312,0.2313546423135464,0.07153729071537285,-0.29984779299847797,false,,false
039030,20260818,20260818,1,true,428000.0,17619,428000,414000.0,411000.0,-0.032710280373831724,true,10,깸→되돌림(트릭),깸→되돌림(트릭),20260819,20260819,20260819,1,20260819,true,-0.08995327102803741,이오테크닉스,KOSDAQ,비주도주,지수>MA20,52주 고가 20%+ 아래,MA20·60 위,당일 음봉,4.84494867639114,0.7146464646464646,20260819,0.0,-0.06506024096385543,-0.034939759036144546,-0.031325301204819245,,0.04457831325301198,-0.09879518072289162,false,false,false
039490,20260819,20260819,1,true,265000.0,2976,265000,265500.0,261500.0,0.0018867924528302993,true,10,되돌림만,되돌림만,20260821,20260821,20260820,1,20260820,false,,키움증권,KOSPI,비주도주,지수>MA20,52주 고가 20%+ 아래,MA20 아래,당일 음봉,1.611343686698177,0.10632911392405063,20260820,-0.02722323049001818,0.001814882032667775,0.014519056261343088,,,,,,,
042660,20250905,20250911,5,true,112600.0,113506,112600,112600.0,110300.0,0.0,true,10,깸→되돌림(트릭),깸→되돌림(트릭),20250912,20250912,20250912,1,20250912,true,-0.02131438721136769,한화오션,KOSPI,비주도주,지수>MA20,52주 고가 5–20% 아래,MA20·60 위,당일 음봉,1.6467581133908538,0.6963855421686747,20250912,-0.032685512367491176,-0.0017667844522968323,-0.013250883392226132,-0.05477031802120136,-0.05300353356890464,0.0176678445229681,-0.07155477031802115,false,false,false
042660,20251127,20251202,4,true,104900.0,16130,104900,106100.0,105500.0,0.011439466158245981,false,10,되돌림만,되돌림만,,,20251203,1,20251203,false,,한화오션,KOSPI,비주도주,지수<MA20,52주 고가 20%+ 아래,MA20 아래,당일 음봉,1.8283830927278684,0.5983086680761099,20251203,-0.015711645101663563,0.05360443622920519,0.03974121996303137,0.0009242144177448175,0.08964879852125685,0.0711645101663585,-0.02310536044362288,true,,false
042660,20260226,20260227,2,true,140000.0,30129,140000,141200.0,140000.0,0.008571428571428674,false,10,깸만,깸만,20260303,20260303,,,,false,,한화오션,KOSPI,비주도주,지수>MA20,52주 고가 5–20% 아래,MA20·60 위,당일 음봉,1.708609625668449,0.2814207650273224,,,,,,,,,,,
042660,20260413,20260413,1,true,120000.0,35498,120000,120100.0,120000.0,0.0008333333333332416,false,10,되돌림만,되돌림만,,,20260414,1,20260414,false,,한화오션,KOSPI,비주도주,지수>MA20,52주 고가 20%+ 아래,MA20 아래,당일 음봉,2.0929129037195775,0.21311475409836064,20260414,0.013698630136986356,0.04754230459307007,0.05721192586623691,0.0789685737308623,-0.02981466559226431,0.1079774375503626,0.008058017727639033,true,,true
042660,20260622,20260623,2,true,110000.0,16270,110000,104500.0,104500.0,-0.050000000000000044,true,10,깸→되돌림(트릭),깸→되돌림(트릭),20260624,20260624,20260624,1,20260624,true,-0.06272727272727274,한화오션,KOSPI,비주도주,지수>MA20,52주 고가 20%+ 아래,MA20 아래,당일 음봉,1.5712963467087713,0.34831460674157305,20260624,-0.0037735849056603765,-0.004716981132075526,-0.025471698113207597,-0.2264150943396226,-0.1518867924528302,0.1603773584905661,-0.2396226415094339,false,false,false
042660,20260707,20260714,6,true,75000.0,13724,75000,76800.0,74000.0,0.02400000000000002,true,10,되돌림만,되돌림만,20260729,20260729,20260715,1,20260715,false,,한화오션,KOSPI,비주도주,지수<MA20,52주 고가 20%+ 아래,MA20 아래,당일 음봉,2.621389406077584,0.08639308855291576,20260715,0.05731707317073176,-0.0012195121951219523,0.09634146341463423,-0.03292682926829271,0.10609756097560985,0.11707317073170742,-0.13048780487804879,false,,false
042660,20260811,20260813,3,true,90000.0,12170,90000,90700.0,89800.0,0.007777777777777883,true,10,되돌림만,되돌림만,20260819,20260818,20260814,1,20260814,false,,한화오션,KOSPI,비주도주,지수<MA20,52주 고가 20%+ 아래,MA20 위·MA60 아래,당일 음봉,1.8975393768881303,0.15567282321899736,20260814,-0.051148225469728636,-0.07620041753653439,-0.12943632567849683,-0.08141962421711901,,-0.009394572025052228,-0.1534446764091858,false,,false
042700,20251113,20251114,2,true,126000.0,19292,126000,125600.0,125300.0,-0.0031746031746031633,true,10,되돌림만,되돌림만,20251118,20251118,20251117,1,20251117,false,,한미반도체,KOSPI,비주도주,지수>MA20,52주 고가 5–20% 아래,MA20 아래,당일 양봉,1.5288677130044843,0.62426614481409,20251117,-0.08012093726379443,-0.06651549508692367,-0.09599395313681025,-0.08012093726379443,-0.10430839002267578,-0.018896447467876,-0.1428571428571429,false,,false
042700,20251204,20251204,1,true,116000.0,27443,116000,116100.0,115600.0,0.0008620689655172153,true,10,깸→되돌림(트릭),깸→되돌림(트릭),20251205,20251205,20251205,1,20251205,true,-0.004310344827586188,한미반도체,KOSPI,비주도주,지수>MA20,52주 고가 20%+ 아래,MA20 아래,당일 음봉,1.5429091778730293,0.543046357615894,20251205,0.01931150293870698,0.016792611251049472,0.009235936188077165,-0.02267002518891692,0.5659109991603695,0.07388748950461799,-0.03694374475230899,false,false,false
042700,20251229,20251230,2,true,128000.0,19272,128000,127400.0,126700.0,-0.004687499999999956,true,10,깸→되돌림(트릭),되돌림만,20260102,20260102,20260102,1,20260102,false,-0.0031250000000000444,한미반도체,KOSPI,비주도주,지수>MA20,52주 고가 5–20% 아래,MA20·60 위,당일 음봉,1.5347368688537086,0.6096033402922756,20260102,0.15778546712802766,0.2906574394463668,0.22006920415224918,0.23529411764705888,0.46020761245674735,0.39100346020761245,0.06020761245674744,true,true,true
042700,20260821,20260821,1,true,210000.0,8854,210000,213500.0,212000.0,0.016666666666666607,false,8,깸→되돌림(트릭),깸→되돌림(트릭),20260824,20260824,20260825,2,20260825,true,-0.07095238095238099,한미반도체,KOSPI,비주도주,지수>MA20,52주 고가 20%+ 아래,MA20 위·MA60 아래,당일 음봉,1.565265628333689,0.6590909090909091,20260825,0.009195402298850519,0.009195402298850519,-0.011494252873563204,,,,,,,
043260,20260415,20260416,2,true,49000.0,16913,49000,49850.0,48450.0,0.0173469387755103,true,10,되돌림만,되돌림만,20260423,20260423,20260417,1,20260417,false,,성호전자,KOSDAQ,주도주(RS상위20%),지수>MA20,52주 고가 5–20% 아래,MA20·60 위,당일 음봉,1.6073789720622733,1.0,20260417,-0.003809523809523818,-0.017142857142857126,-0.1390476190476191,-0.1723809523809524,-0.3276190476190476,0.040000000000000036,-0.23142857142857143,false,,false
043260,20260616,20260616,1,true,40000.0,81215,40000,40600.0,39650.0,0.014999999999999902,true,10,깸→되돌림(트릭),깸→되돌림(트릭),20260617,20260617,20260617,1,20260617,true,-0.01749999999999996,성호전자,KOSDAQ,주도주(RS상위20%),지수<MA20,52주 고가 20%+ 아래,MA20 아래,당일 음봉,1.7425682248185481,0.9946332737030411,20260617,-0.06323185011709598,-0.13583138173302112,-0.2962529274004684,-0.28337236533957844,-0.5292740046838407,0.005854800936768045,-0.38524590163934425,false,false,false
044490,20260427,20260428,2,true,53000.0,7523,53000,52800.0,52500.0,-0.0037735849056603765,true,10,깸→되돌림(트릭),깸→되돌림(트릭),20260429,20260429,20260429,1,20260429,true,-0.03396226415094339,태웅,KOSDAQ,비주도주,지수>MA20,52주 고가 5–20% 아래,MA20·60 위,당일 음봉,1.7333922088116966,0.6400580551523948,20260429,-0.020332717190388205,0.03512014787430684,-0.038817005545286554,-0.23197781885397417,-0.36044362292051757,0.13308687615526793,-0.2430683918669131,false,false,false
047040,20260408,20260408,1,false,22000.0,385772,22000,22550.0,18660.0,0.02499999999999991,true,10,깸→되돌림(트릭),되돌림만,20260409,20260409,20260409,1,20260409,false,-0.05227272727272725,대우건설,KOSPI,주도주(RS상위20%),지수>MA20,52주 고가 5% 이내,MA20·60 위,당일 양봉,1.8752060316268746,0.9967105263157895,20260409,0.04068522483940051,0.0064239828693790635,0.22483940042826545,0.4239828693790151,0.37473233404710915,0.5503211991434689,-0.025695931477516032,true,true,true
047040,20260616,20260619,4,false,21000.0,86160,21000,21250.0,20950.0,0.011904761904761862,true,10,깸→되돌림(트릭),깸→되돌림(트릭),20260622,20260622,20260622,1,20260622,true,-0.03809523809523807,대우건설,KOSPI,주도주(RS상위20%),지수>MA20,52주 고가 20%+ 아래,MA20·60 위,당일 양봉,1.8129952768302282,0.9928443649373881,20260622,-0.11100917431192658,-0.08899082568807337,-0.09128440366972479,-0.17064220183486234,-0.3211009174311926,-0.011467889908256867,-0.21972477064220186,false,false,false
047040,20260827,20260902,5,false,15970.0,23482,15970,16280.0,15945.0,0.019411396368190337,true,0,둘 다 없음,둘 다 없음,,,,,,false,,대우건설,KOSPI,주도주(RS상위20%),지수>MA20,52주 고가 20%+ 아래,MA20·60 위,당일 양봉,2.6492583151623106,0.9529702970297029,,,,,,,,,,,
047810,20251202,20251202,1,true,104200.0,10664,104200,105400.0,103400.0,0.011516314779270731,true,10,되돌림만,되돌림만,20251205,20251205,20251203,1,20251203,false,,한국항공우주,KOSPI,비주도주,지수>MA20,52주 고가 5–20% 아래,MA20·60 위,당일 음봉,1.6031296753062958,0.43628509719222464,20251203,-0.016775396085740968,0.025163094128611396,0.016775396085740857,-0.005591798695246952,0.1593662628145387,0.12674743709226477,-0.03168685927306614,false,,false
049080,20260827,20260827,1,false,8800.0,19708,8800,8800.0,7430.0,0.0,true,4,깸만,둘 다 없음,20260828,20260828,,,,false,,기가레인,KOSDAQ,주도주(RS상위20%),지수>MA20,52주 고가 20%+ 아래,MA20·60 위,당일 양봉,2.111765448197535,0.9183168316831684,,,,,,,,,,,
